Date,Stock Name,Action,Quantity,Price,Amount,Cash,TMS Khata Value,Portfolio Value,Profit/Loss,Gain %,Reason
"Nov 20, 2018",NMB,SELL,38,342.0,12996.0,518122.0,435120.0,953242.0,-1330.0,-9.28%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 4.2%)
"Nov 25, 2018",PCBL,SELL,183,321.0,58743.0,576865.0,381318.0,958183.0,4941.0,+9.18%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 7.4%)
"Nov 27, 2018",GFCL,SELL,307,118.0,36226.0,613091.0,342329.0,955420.0,-2763.0,-7.09%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 7.1%)
"Dec 02, 2018",KBL,SELL,173,243.0,42039.0,655130.0,306345.0,961475.0,6055.0,+16.83%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 3.8%)
"Dec 23, 2018",NMB,BUY,91,392.0,35672.0,619458.0,342017.0,961475.0,0.0,0.00%,"[Quant Buy] Confidence 60/100: Strong Uptrend, Positive Momentum, Volume Breakout (Market Health: 42.3%)"
"Dec 26, 2018",GBIME,BUY,109,328.0,35752.0,583706.0,377769.0,961475.0,0.0,0.00%,"[Quant Buy] Confidence 60/100: Strong Uptrend, Positive Momentum, Volume Breakout (Market Health: 48.3%)"
"Dec 26, 2018",ICFC,BUY,230,156.0,35880.0,547826.0,413649.0,961475.0,0.0,0.00%,"[Quant Buy] Confidence 60/100: Strong Uptrend, Stable RSI, Golden Cross (Market Health: 48.3%)"
"Dec 27, 2018",JFL,BUY,238,176.0,41888.0,505938.0,455537.0,961475.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross (Market Health: 51.9%)"
"Dec 30, 2018",GBBL,BUY,185,194.0,35890.0,470048.0,491427.0,961475.0,0.0,0.00%,"[Quant Buy] Confidence 60/100: Strong Uptrend, Stable RSI, Golden Cross (Market Health: 42.3%)"
"Dec 31, 2018",NMB,SELL,91,329.0,29939.0,499987.0,455755.0,955742.0,-5733.0,-16.07%,[Stop Loss] Stop-Loss hit at -16.07%. (Market Health: 34.6%)
"Dec 31, 2018",GBIME,SELL,109,277.0,30193.0,530180.0,420003.0,950183.0,-5559.0,-15.55%,[Stop Loss] Stop-Loss hit at -15.55%. (Market Health: 34.6%)
"Jan 10, 2019",KBL,BUY,213,253.0,53889.0,476291.0,473892.0,950183.0,0.0,0.00%,"[Quant Buy] Confidence 90/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Golden Cross (Market Health: 44.0%)"
"Jan 10, 2019",JBBL,BUY,326,138.0,44988.0,431303.0,518880.0,950183.0,0.0,0.00%,"[Quant Buy] Confidence 75/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout (Market Health: 44.0%)"
"Jan 13, 2019",ADBL,BUY,103,349.0,35947.0,395356.0,554827.0,950183.0,0.0,0.00%,"[Quant Buy] Confidence 60/100: Strong Uptrend, Positive Momentum, Volume Breakout (Market Health: 46.2%)"
"Jan 23, 2019",ICFC,SELL,230,155.0,35650.0,431006.0,518947.0,949953.0,-230.0,-0.64%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 37.5%)
"Feb 05, 2019",JFL,SELL,238,169.0,40222.0,471228.0,477059.0,948287.0,-1666.0,-3.98%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 22.2%)
"Feb 05, 2019",ADBL,SELL,103,338.0,34814.0,506042.0,441112.0,947154.0,-1133.0,-3.15%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 22.2%)
"Feb 07, 2019",KBL,SELL,213,238.0,50694.0,556736.0,387223.0,943959.0,-3195.0,-5.93%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 26.9%)
"Feb 12, 2019",GBBL,SELL,185,182.0,33670.0,590406.0,351333.0,941739.0,-2220.0,-6.19%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 14.8%)
"Feb 24, 2019",JBBL,SELL,326,134.0,43684.0,634090.0,306345.0,940435.0,-1304.0,-2.90%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 8.0%)
"Mar 11, 2019",MBL,BUY,248,217.0,53816.0,580274.0,360161.0,940435.0,0.0,0.00%,"[Quant Buy] Confidence 90/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Golden Cross (Market Health: 48.1%)"
"Mar 11, 2019",CIT,BUY,17,2618.0,44506.0,535768.0,404667.0,940435.0,0.0,0.00%,"[Quant Buy] Confidence 75/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout (Market Health: 48.1%)"
"Mar 12, 2019",EDBL,BUY,177,288.0,50976.0,484792.0,455643.0,940435.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 70.4%)"
"Mar 24, 2019",NHPC,BUY,583,72.0,41976.0,442816.0,497619.0,940435.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross (Market Health: 42.3%)"
"Mar 26, 2019",SBI,BUY,107,391.0,41837.0,400979.0,539456.0,940435.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Golden Cross, Healthy Market Index (Market Health: 61.5%)"
"Mar 27, 2019",AHPC,BUY,346,104.0,35984.0,364995.0,575440.0,940435.0,0.0,0.00%,"[Quant Buy] Confidence 60/100: Strong Uptrend, Stable RSI, Golden Cross (Market Health: 52.0%)"
"Mar 31, 2019",CZBIL,BUY,258,209.0,53922.0,311073.0,629362.0,940435.0,0.0,0.00%,"[Quant Buy] Confidence 90/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Golden Cross (Market Health: 50.0%)"
"Mar 31, 2019",SANIMA,BUY,139,302.0,41978.0,269095.0,671340.0,940435.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross (Market Health: 50.0%)"
"Mar 31, 2019",HBL,BUY,76,458.0,34808.0,234287.0,706148.0,940435.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Volume Breakout (Market Health: 50.0%)"
"Apr 01, 2019",NMB,BUY,120,331.0,39720.0,194567.0,745868.0,940435.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 66.7%)"
"Apr 01, 2019",BPCL,BUY,85,362.0,30770.0,163797.0,776638.0,940435.0,0.0,0.00%,"[Quant Buy] Confidence 80/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 66.7%)"
"Apr 01, 2019",GMFIL,BUY,201,130.0,26130.0,137667.0,802768.0,940435.0,0.0,0.00%,"[Quant Buy] Confidence 80/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 66.7%)"
"Apr 01, 2019",GBBL,BUY,108,190.0,20520.0,117147.0,823288.0,940435.0,0.0,0.00%,"[Quant Buy] Confidence 75/100: Strong Uptrend, Stable RSI, Volume Breakout, Healthy Market Index (Market Health: 66.7%)"
"Apr 01, 2019",EBL,BUY,28,573.0,16044.0,101103.0,839332.0,940435.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 66.7%)"
"Apr 01, 2019",GBIME,BUY,49,264.0,12936.0,88167.0,852268.0,940435.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 66.7%)"
"Apr 02, 2019",PCBL,BUY,54,325.0,17550.0,70617.0,869818.0,940435.0,0.0,0.00%,"[Quant Buy] Confidence 100/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 70.4%)"
"Apr 03, 2019",JBBL,BUY,66,138.0,9108.0,61509.0,878926.0,940435.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 73.1%)"
"Apr 04, 2019",KBL,BUY,51,241.0,12291.0,49218.0,891217.0,940435.0,0.0,0.00%,"[Quant Buy] Confidence 100/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 69.2%)"
"Apr 04, 2019",JFL,BUY,45,174.0,7830.0,41388.0,899047.0,940435.0,0.0,0.00%,"[Quant Buy] Confidence 80/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 69.2%)"
"Apr 07, 2019",ICFC,BUY,42,157.0,6594.0,34794.0,905641.0,940435.0,0.0,0.00%,"[Quant Buy] Confidence 80/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 74.1%)"
"Apr 09, 2019",GFCL,BUY,46,121.0,5566.0,29228.0,911207.0,940435.0,0.0,0.00%,"[Quant Buy] Confidence 80/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 73.1%)"
"Apr 18, 2019",CIT,SELL,17,2550.0,43350.0,72578.0,866701.0,939279.0,-1156.0,-2.60%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 84.6%)
"Apr 23, 2019",ADBL,BUY,27,346.0,9342.0,63236.0,876043.0,939279.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 77.8%)"
"Apr 28, 2019",CFCL,BUY,111,113.0,12543.0,50693.0,888586.0,939279.0,0.0,0.00%,"[Quant Buy] Confidence 100/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 89.3%)"
"Apr 28, 2019",CHCL,BUY,15,549.0,8235.0,42458.0,896821.0,939279.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 89.3%)"
"May 12, 2019",KBL,SELL,51,221.0,11271.0,53729.0,884530.0,938259.0,-1020.0,-8.30%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 84.6%)
"May 12, 2019",ALICL,BUY,15,441.0,6615.0,47114.0,891145.0,938259.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 84.6%)"
"May 13, 2019",NHPC,SELL,583,70.0,40810.0,87924.0,849169.0,937093.0,-1166.0,-2.78%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 96.2%)
"May 13, 2019",CORBL,BUY,116,98.0,11368.0,76556.0,860537.0,937093.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 96.2%)"
"May 22, 2019",PROFL,BUY,106,108.0,11448.0,65108.0,871985.0,937093.0,0.0,0.00%,"[Quant Buy] Confidence 75/100: Strong Uptrend, Stable RSI, Volume Breakout, Healthy Market Index (Market Health: 96.3%)"
"Jun 06, 2019",PCBL,SELL,54,300.0,16200.0,81308.0,854435.0,935743.0,-1350.0,-7.69%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 67.9%)
"Jun 12, 2019",ALICL,SELL,15,393.0,5895.0,87203.0,847820.0,935023.0,-720.0,-10.88%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 65.4%)
"Jun 12, 2019",PROFL,SELL,106,114.0,12084.0,99287.0,836372.0,935659.0,636.0,+5.56%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 65.4%)
"Jun 17, 2019",CZBIL,SELL,258,221.0,57018.0,156305.0,782450.0,938755.0,3096.0,+5.74%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 48.1%)
"Jun 19, 2019",SBI,SELL,107,461.0,49327.0,205632.0,740613.0,946245.0,7490.0,+17.90%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 46.2%)
"Jun 19, 2019",GMFIL,SELL,201,123.0,24723.0,230355.0,714483.0,944838.0,-1407.0,-5.38%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 46.2%)
"Jun 20, 2019",CHCL,SELL,15,511.0,7665.0,238020.0,706248.0,944268.0,-570.0,-6.92%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 46.4%)
"Jun 23, 2019",GBIME,SELL,49,300.0,14700.0,252720.0,693312.0,946032.0,1764.0,+13.64%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 40.7%)
"Jun 24, 2019",HBL,SELL,76,555.0,42180.0,294900.0,658504.0,953404.0,7372.0,+21.18%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 44.4%)
"Jun 25, 2019",SANIMA,SELL,139,350.0,48650.0,343550.0,616526.0,960076.0,6672.0,+15.89%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 40.0%)
"Jun 26, 2019",EDBL,SELL,177,294.0,52038.0,395588.0,565550.0,961138.0,1062.0,+2.08%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 38.5%)
"Jun 30, 2019",MBL,SELL,248,264.0,65472.0,461060.0,511734.0,972794.0,11656.0,+21.66%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 19.2%)
"Jun 30, 2019",EBL,SELL,28,653.0,18284.0,479344.0,495690.0,975034.0,2240.0,+13.96%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 19.2%)
"Jul 02, 2019",AHPC,SELL,346,106.0,36676.0,516020.0,459706.0,975726.0,692.0,+1.92%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 28.6%)
"Jul 08, 2019",GBBL,SELL,108,221.0,23868.0,539888.0,439186.0,979074.0,3348.0,+16.32%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 22.2%)
"Jul 08, 2019",ICFC,SELL,42,161.0,6762.0,546650.0,432592.0,979242.0,168.0,+2.55%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 22.2%)
"Jul 09, 2019",ADBL,SELL,27,405.0,10935.0,557585.0,423250.0,980835.0,1593.0,+17.05%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 28.0%)
"Jul 15, 2019",BPCL,SELL,85,409.0,34765.0,592350.0,392480.0,984830.0,3995.0,+12.98%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 39.1%)
"Jul 16, 2019",ICFC,BUY,250,168.0,42000.0,550350.0,434480.0,984830.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross (Market Health: 44.0%)"
"Jul 21, 2019",KBL,BUY,190,221.0,41990.0,508360.0,476470.0,984830.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross (Market Health: 54.2%)"
"Jul 28, 2019",ICFC,SELL,250,160.0,40000.0,548360.0,434470.0,982830.0,-2000.0,-4.76%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 23.1%)
"Jul 30, 2019",GBBL,BUY,159,226.0,35934.0,512426.0,470404.0,982830.0,0.0,0.00%,"[Quant Buy] Confidence 60/100: Strong Uptrend, Stable RSI, Golden Cross (Market Health: 44.4%)"
"Jul 31, 2019",PROFL,BUY,327,110.0,35970.0,476456.0,506374.0,982830.0,0.0,0.00%,"[Quant Buy] Confidence 60/100: Strong Uptrend, Stable RSI, Golden Cross (Market Health: 44.4%)"
"Aug 07, 2019",CORBL,SELL,116,121.0,14036.0,490492.0,495006.0,985498.0,2668.0,+23.47%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 24.0%)
"Aug 13, 2019",CFCL,SELL,111,115.0,12765.0,503257.0,482463.0,985720.0,222.0,+1.77%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 15.4%)
"Aug 13, 2019",GBBL,SELL,159,215.0,34185.0,537442.0,446529.0,983971.0,-1749.0,-4.87%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 15.4%)
"Aug 13, 2019",PROFL,SELL,327,101.0,33027.0,570469.0,410559.0,981028.0,-2943.0,-8.18%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 15.4%)
"Aug 14, 2019",KBL,SELL,190,206.0,39140.0,609609.0,368569.0,978178.0,-2850.0,-6.79%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 7.4%)
"Aug 20, 2019",JBBL,SELL,66,156.0,10296.0,619905.0,359461.0,979366.0,1188.0,+13.04%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 19.2%)
"Sep 29, 2019",GFCL,SELL,46,133.0,6118.0,626023.0,353895.0,979918.0,552.0,+9.92%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 4.2%)
"Nov 17, 2019",JFL,SELL,45,195.0,8775.0,634798.0,346065.0,980863.0,945.0,+12.07%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 25.9%)
"Dec 09, 2019",JBBL,BUY,272,165.0,44880.0,589918.0,390945.0,980863.0,0.0,0.00%,"[Quant Buy] Confidence 75/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout (Market Health: 51.9%)"
"Dec 09, 2019",ALICL,BUY,104,344.0,35776.0,554142.0,426721.0,980863.0,0.0,0.00%,"[Quant Buy] Confidence 60/100: Strong Uptrend, Positive Momentum, Volume Breakout (Market Health: 51.9%)"
"Dec 10, 2019",EDBL,BUY,155,290.0,44950.0,509192.0,471671.0,980863.0,0.0,0.00%,"[Quant Buy] Confidence 75/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout (Market Health: 48.1%)"
"Dec 12, 2019",CFCL,BUY,413,116.0,47908.0,461284.0,519579.0,980863.0,0.0,0.00%,"[Quant Buy] Confidence 80/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 65.4%)"
"Dec 12, 2019",ICFC,BUY,240,162.0,38880.0,422404.0,558459.0,980863.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 65.4%)"
"Dec 16, 2019",PCBL,BUY,161,279.0,44919.0,377485.0,603378.0,980863.0,0.0,0.00%,"[Quant Buy] Confidence 75/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout (Market Health: 50.0%)"
"Dec 17, 2019",AHPC,BUY,424,99.0,41976.0,335509.0,645354.0,980863.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross (Market Health: 51.9%)"
"Dec 19, 2019",SANIMA,BUY,135,310.0,41850.0,293659.0,687204.0,980863.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Golden Cross, Healthy Market Index (Market Health: 63.0%)"
"Dec 24, 2019",HBL,BUY,106,498.0,52788.0,240871.0,739992.0,980863.0,0.0,0.00%,"[Quant Buy] Confidence 90/100: Strong Uptrend, Stable RSI, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 60.7%)"
"Dec 24, 2019",LICN,BUY,37,1035.0,38295.0,202576.0,778287.0,980863.0,0.0,0.00%,"[Quant Buy] Confidence 80/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 60.7%)"
"Dec 25, 2019",NMB,SELL,120,324.0,38880.0,241456.0,738567.0,980023.0,-840.0,-2.11%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 57.1%)
"Dec 25, 2019",CIT,BUY,17,2013.0,34221.0,207235.0,772788.0,980023.0,0.0,0.00%,"[Quant Buy] Confidence 75/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross (Market Health: 57.1%)"
"Dec 25, 2019",JFL,BUY,148,196.0,29008.0,178227.0,801796.0,980023.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross (Market Health: 57.1%)"
"Dec 26, 2019",GFCL,BUY,211,135.0,28485.0,149742.0,830281.0,980023.0,0.0,0.00%,"[Quant Buy] Confidence 80/100: Strong Uptrend, Stable RSI, Volume Breakout, Golden Cross (Market Health: 53.8%)"
"Dec 30, 2019",PCBL,SELL,161,237.0,38157.0,187899.0,785362.0,973261.0,-6762.0,-15.05%,[Stop Loss] Stop-Loss hit at -15.05%. (Market Health: 42.9%)
"Dec 30, 2019",JFL,SELL,148,162.0,23976.0,211875.0,756354.0,968229.0,-5032.0,-17.35%,[Stop Loss] Stop-Loss hit at -17.35%. (Market Health: 42.9%)
"Jan 01, 2020",ICFC,SELL,240,146.0,35040.0,246915.0,717474.0,964389.0,-3840.0,-9.88%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 32.1%)
"Jan 02, 2020",AHPC,SELL,424,92.0,39008.0,285923.0,675498.0,961421.0,-2968.0,-7.07%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 32.1%)
"Jan 06, 2020",KBL,BUY,276,186.0,51336.0,234587.0,726834.0,961421.0,0.0,0.00%,"[Quant Buy] Confidence 90/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Golden Cross (Market Health: 46.4%)"
"Jan 06, 2020",GMFIL,BUY,260,117.0,30420.0,204167.0,757254.0,961421.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Volume Breakout (Market Health: 46.4%)"
"Jan 08, 2020",PROFL,BUY,291,98.0,28518.0,175649.0,785772.0,961421.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross (Market Health: 59.3%)"
"Jan 09, 2020",CZBIL,BUY,126,194.0,24444.0,151205.0,810216.0,961421.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross (Market Health: 57.1%)"
"Jan 14, 2020",MBL,BUY,92,229.0,21068.0,130137.0,831284.0,961421.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Golden Cross, Healthy Market Index (Market Health: 75.0%)"
"Jan 14, 2020",EBL,BUY,28,596.0,16688.0,113449.0,847972.0,961421.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 75.0%)"
"Jan 15, 2020",CHCL,BUY,35,420.0,14700.0,98749.0,862672.0,961421.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 89.3%)"
"Jan 16, 2020",SBI,BUY,40,419.0,16760.0,81989.0,879432.0,961421.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 89.3%)"
"Jan 19, 2020",NHPC,BUY,292,56.0,16352.0,65637.0,895784.0,961421.0,0.0,0.00%,"[Quant Buy] Confidence 100/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 96.4%)"
"Jan 19, 2020",CORBL,BUY,77,144.0,11088.0,54549.0,906872.0,961421.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 96.4%)"
"Jan 19, 2020",GBBL,BUY,38,240.0,9120.0,45429.0,915992.0,961421.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 96.4%)"
"Jan 19, 2020",ICFC,BUY,39,195.0,7605.0,37824.0,923597.0,961421.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 96.4%)"
"Jan 22, 2020",ALICL,SELL,104,525.0,54600.0,92424.0,887821.0,980245.0,18824.0,+52.62%,[Profit Booking] Target Achieved: +52.62% gain. (Market Health: 82.8%)
"Jan 28, 2020",ALICL,BUY,24,533.0,12792.0,79632.0,900613.0,980245.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 72.4%)"
"Feb 02, 2020",NABIL,BUY,18,752.0,13536.0,66096.0,914149.0,980245.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 89.7%)"
"Feb 02, 2020",AHPC,BUY,95,97.0,9215.0,56881.0,923364.0,980245.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Golden Cross, Healthy Market Index (Market Health: 89.7%)"
"Feb 03, 2020",PCBL,BUY,39,285.0,11115.0,45766.0,934479.0,980245.0,0.0,0.00%,"[Quant Buy] Confidence 100/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 93.1%)"
"Feb 05, 2020",NMB,BUY,19,367.0,6973.0,38793.0,941452.0,980245.0,0.0,0.00%,"[Quant Buy] Confidence 80/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 93.1%)"
"Feb 11, 2020",JFL,BUY,29,183.0,5307.0,33486.0,946759.0,980245.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Golden Cross, Healthy Market Index (Market Health: 86.2%)"
"Feb 17, 2020",BPCL,BUY,16,350.0,5600.0,27886.0,952359.0,980245.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 93.1%)"
"Feb 25, 2020",LICN,SELL,37,1660.0,61420.0,89306.0,914064.0,1003370.0,23125.0,+60.39%,[Profit Booking] Target Achieved: +60.39% gain. (Market Health: 96.6%)
"Feb 25, 2020",CIT,SELL,17,3036.0,51612.0,140918.0,879843.0,1020761.0,17391.0,+50.82%,[Profit Booking] Target Achieved: +50.82% gain. (Market Health: 96.6%)
"Feb 26, 2020",ADBL,BUY,43,453.0,19479.0,121439.0,899322.0,1020761.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 100.0%)"
"Mar 01, 2020",EDBL,SELL,155,435.0,67425.0,188864.0,854372.0,1043236.0,22475.0,+50.00%,[Profit Booking] Target Achieved: +50.00% gain. (Market Health: 100.0%)
"Mar 01, 2020",LICN,BUY,16,1632.0,26112.0,162752.0,880484.0,1043236.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 100.0%)"
"Mar 10, 2020",ADBL,SELL,43,380.0,16340.0,179092.0,861005.0,1040097.0,-3139.0,-16.11%,[Stop Loss] Stop-Loss hit at -16.11%. (Market Health: 53.6%)
