Date,Stock Name,Action,Quantity,Price,Amount,Cash,TMS Khata Value,Portfolio Value,Profit/Loss,Gain %,Reason
"Jun 03, 2018",NMB,SELL,101,397.0,40097.0,259059.0,670853.0,899545.0,-7575.0,-15.89%,[Stop Loss] Stop-Loss hit at -15.89%. (Market Health: 11.5%)
"Jun 03, 2018",EDBL,SELL,67,331.0,22177.0,281236.0,646666.0,899545.0,-2010.0,-8.31%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 11.5%)
"Jun 03, 2018",JBBL,SELL,121,140.0,16940.0,298176.0,627790.0,899545.0,-1936.0,-10.26%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 11.5%)
"Jun 03, 2018",AHPC,SELL,83,160.0,13280.0,311456.0,612684.0,899545.0,-1826.0,-12.09%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 11.5%)
"Jun 04, 2018",CZBIL,SELL,102,250.0,25500.0,336956.0,585246.0,896557.0,-1938.0,-7.06%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 7.4%)
"Jun 10, 2018",ADBL,SELL,108,317.0,34236.0,371192.0,546474.0,885783.0,-4536.0,-11.70%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 0.0%)
"Jun 10, 2018",GBBL,SELL,289,178.0,51442.0,422634.0,486651.0,885783.0,-8381.0,-14.01%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 0.0%)
"Jun 10, 2018",ALICL,SELL,64,679.0,43456.0,466090.0,433467.0,885783.0,-9728.0,-18.29%,[Stop Loss] Stop-Loss hit at -18.29%. (Market Health: 0.0%)
"Jun 13, 2018",PCBL,SELL,153,294.0,44982.0,511072.0,382671.0,888020.0,-5814.0,-11.45%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 3.6%)
"Jun 14, 2018",CHCL,SELL,45,775.0,34875.0,545947.0,345321.0,887411.0,-2475.0,-6.63%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 3.6%)
"Jun 17, 2018",JFL,SELL,203,167.0,33901.0,579848.0,306345.0,886193.0,-5075.0,-13.02%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 0.0%)
"Aug 15, 2018",GBBL,BUY,267,191.0,50997.0,528851.0,357342.0,886193.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 64.3%)"
"Aug 15, 2018",HBL,BUY,88,576.0,50688.0,478163.0,408030.0,886193.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 64.3%)"
"Aug 15, 2018",ADBL,BUY,123,339.0,41697.0,436466.0,449727.0,886193.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 64.3%)"
"Aug 15, 2018",GFCL,BUY,307,127.0,38989.0,397477.0,488716.0,886193.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 64.3%)"
"Aug 15, 2018",JBBL,BUY,268,145.0,38860.0,358617.0,527576.0,886193.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 64.3%)"
"Aug 16, 2018",GBIME,BUY,140,300.0,42000.0,316617.0,569576.0,887299.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross (Market Health: 55.2%)"
"Aug 16, 2018",SBI,BUY,83,505.0,41915.0,274702.0,611491.0,887299.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross (Market Health: 55.2%)"
"Aug 19, 2018",PCBL,BUY,168,294.0,49392.0,225310.0,660883.0,883849.0,0.0,0.00%,"[Quant Buy] Confidence 90/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Golden Cross (Market Health: 50.0%)"
"Aug 29, 2018",SBI,SELL,83,497.0,41251.0,266561.0,618968.0,874131.0,-664.0,-1.58%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 25.0%)
"Sep 02, 2018",HBL,SELL,88,536.0,47168.0,313729.0,568280.0,882168.0,-3520.0,-6.94%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 50.0%)
"Sep 02, 2018",CZBIL,BUY,177,236.0,41772.0,271957.0,610052.0,882168.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross (Market Health: 50.0%)"
"Sep 02, 2018",KBL,BUY,156,208.0,32448.0,239509.0,642500.0,882168.0,0.0,0.00%,"[Quant Buy] Confidence 60/100: Strong Uptrend, Positive Momentum, Volume Breakout (Market Health: 50.0%)"
"Sep 03, 2018",CFCL,BUY,296,121.0,35816.0,203693.0,678316.0,885779.0,0.0,0.00%,"[Quant Buy] Confidence 75/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout (Market Health: 57.7%)"
"Sep 05, 2018",JFL,BUY,173,200.0,34600.0,169093.0,712916.0,896275.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 75.0%)"
"Sep 06, 2018",NABIL,BUY,29,965.0,27985.0,141108.0,740901.0,894921.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 64.3%)"
"Sep 10, 2018",SANIMA,BUY,51,326.0,16626.0,124482.0,757527.0,890837.0,0.0,0.00%,"[Quant Buy] Confidence 60/100: Strong Uptrend, Stable RSI, Golden Cross (Market Health: 50.0%)"
"Sep 11, 2018",MBL,BUY,70,213.0,14910.0,109572.0,772437.0,894486.0,0.0,0.00%,"[Quant Buy] Confidence 60/100: Strong Uptrend, Stable RSI, Golden Cross (Market Health: 59.3%)"
"Sep 13, 2018",BPCL,BUY,33,464.0,15312.0,94260.0,787749.0,904800.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 67.9%)"
"Sep 25, 2018",NMB,BUY,32,377.0,12064.0,82196.0,799813.0,928044.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 72.4%)"
"Sep 25, 2018",SBI,BUY,20,511.0,10220.0,71976.0,810033.0,928044.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 72.4%)"
"Sep 27, 2018",NHPC,BUY,161,89.0,14329.0,57647.0,824362.0,921404.0,0.0,0.00%,"[Quant Buy] Confidence 100/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 63.0%)"
"Oct 03, 2018",JFL,SELL,173,168.0,29064.0,86711.0,789762.0,883297.0,-5536.0,-16.00%,[Stop Loss] Stop-Loss hit at -16.00%. (Market Health: 44.4%)
"Oct 08, 2018",SBI,SELL,20,485.0,9700.0,96411.0,779542.0,882598.0,-520.0,-5.09%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 42.3%)
"Oct 14, 2018",GBBL,SELL,267,179.0,47793.0,144204.0,728545.0,894485.0,-3204.0,-6.28%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 48.0%)
"Oct 24, 2018",JBBL,SELL,268,138.0,36984.0,181188.0,689685.0,894804.0,-1876.0,-4.83%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 61.5%)
"Oct 24, 2018",NABIL,SELL,29,962.0,27898.0,209086.0,661700.0,894804.0,-87.0,-0.31%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 61.5%)
"Nov 01, 2018",CZBIL,SELL,177,241.0,42657.0,251743.0,619928.0,883843.0,885.0,+2.12%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 36.0%)
"Nov 01, 2018",NHPC,SELL,161,78.0,12558.0,264301.0,605599.0,883843.0,-1771.0,-12.36%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 36.0%)
"Nov 12, 2018",SANIMA,SELL,51,320.0,16320.0,280621.0,588973.0,881175.0,-306.0,-1.84%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 8.3%)
"Nov 15, 2018",MBL,SELL,70,220.0,15400.0,296021.0,574063.0,883101.0,490.0,+3.29%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 10.7%)
"Nov 18, 2018",ADBL,SELL,123,345.0,42435.0,338456.0,532366.0,880508.0,738.0,+1.77%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 11.5%)
"Nov 19, 2018",CFCL,SELL,296,115.0,34040.0,372496.0,496550.0,882098.0,-1776.0,-4.96%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 11.1%)
"Nov 20, 2018",GBIME,SELL,140,313.0,43820.0,416316.0,454550.0,880702.0,1820.0,+4.33%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 4.2%)
"Nov 20, 2018",BPCL,SELL,33,444.0,14652.0,430968.0,439238.0,880702.0,-660.0,-4.31%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 4.2%)
"Nov 20, 2018",NMB,SELL,32,342.0,10944.0,441912.0,427174.0,880702.0,-1120.0,-9.28%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 4.2%)
"Nov 25, 2018",PCBL,SELL,168,321.0,53928.0,495840.0,377782.0,877099.0,4536.0,+9.18%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 7.4%)
"Nov 27, 2018",GFCL,SELL,307,118.0,36226.0,532066.0,338793.0,876943.0,-2763.0,-7.09%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 7.1%)
"Dec 02, 2018",KBL,SELL,156,243.0,37908.0,569974.0,306345.0,876319.0,5460.0,+16.83%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 3.8%)
"Dec 23, 2018",NMB,BUY,91,392.0,35672.0,534302.0,342017.0,876319.0,0.0,0.00%,"[Quant Buy] Confidence 60/100: Strong Uptrend, Positive Momentum, Volume Breakout (Market Health: 42.3%)"
"Dec 26, 2018",GBIME,BUY,109,328.0,35752.0,498550.0,377769.0,871860.0,0.0,0.00%,"[Quant Buy] Confidence 60/100: Strong Uptrend, Positive Momentum, Volume Breakout (Market Health: 48.3%)"
"Dec 26, 2018",ICFC,BUY,230,156.0,35880.0,462670.0,413649.0,871860.0,0.0,0.00%,"[Quant Buy] Confidence 60/100: Strong Uptrend, Stable RSI, Golden Cross (Market Health: 48.3%)"
"Dec 27, 2018",JFL,BUY,238,176.0,41888.0,420782.0,455537.0,870878.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross (Market Health: 51.9%)"
"Dec 30, 2018",GBBL,BUY,185,194.0,35890.0,384892.0,491427.0,865533.0,0.0,0.00%,"[Quant Buy] Confidence 60/100: Strong Uptrend, Stable RSI, Golden Cross (Market Health: 42.3%)"
"Dec 31, 2018",NMB,SELL,91,329.0,29939.0,414831.0,455755.0,862690.0,-5733.0,-16.07%,[Stop Loss] Stop-Loss hit at -16.07%. (Market Health: 34.6%)
"Dec 31, 2018",GBIME,SELL,109,277.0,30193.0,445024.0,420003.0,862690.0,-5559.0,-15.55%,[Stop Loss] Stop-Loss hit at -15.55%. (Market Health: 34.6%)
"Jan 10, 2019",KBL,BUY,213,253.0,53889.0,391135.0,473892.0,862719.0,0.0,0.00%,"[Quant Buy] Confidence 90/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Golden Cross (Market Health: 44.0%)"
"Jan 10, 2019",JBBL,BUY,326,138.0,44988.0,346147.0,518880.0,862719.0,0.0,0.00%,"[Quant Buy] Confidence 75/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout (Market Health: 44.0%)"
"Jan 13, 2019",ADBL,BUY,103,349.0,35947.0,310200.0,554827.0,861736.0,0.0,0.00%,"[Quant Buy] Confidence 60/100: Strong Uptrend, Positive Momentum, Volume Breakout (Market Health: 46.2%)"
"Jan 23, 2019",ICFC,SELL,230,155.0,35650.0,345850.0,518947.0,861610.0,-230.0,-0.64%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 37.5%)
"Feb 05, 2019",JFL,SELL,238,169.0,40222.0,386072.0,477059.0,857664.0,-1666.0,-3.98%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 22.2%)
"Feb 05, 2019",ADBL,SELL,103,338.0,34814.0,420886.0,441112.0,857664.0,-1133.0,-3.15%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 22.2%)
"Feb 07, 2019",KBL,SELL,213,238.0,50694.0,471580.0,387223.0,857138.0,-3195.0,-5.93%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 26.9%)
"Feb 12, 2019",GBBL,SELL,185,182.0,33670.0,505250.0,351333.0,855931.0,-2220.0,-6.19%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 14.8%)
"Feb 24, 2019",JBBL,SELL,326,134.0,43684.0,548934.0,306345.0,855279.0,-1304.0,-2.90%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 8.0%)
"Mar 11, 2019",MBL,BUY,248,217.0,53816.0,495118.0,360161.0,855279.0,0.0,0.00%,"[Quant Buy] Confidence 90/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Golden Cross (Market Health: 48.1%)"
"Mar 11, 2019",CIT,BUY,17,2618.0,44506.0,450612.0,404667.0,855279.0,0.0,0.00%,"[Quant Buy] Confidence 75/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout (Market Health: 48.1%)"
"Mar 12, 2019",EDBL,BUY,177,288.0,50976.0,399636.0,455643.0,856713.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 70.4%)"
"Mar 24, 2019",NHPC,BUY,583,72.0,41976.0,357660.0,497619.0,855915.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross (Market Health: 42.3%)"
"Mar 26, 2019",SBI,BUY,107,391.0,41837.0,315823.0,539456.0,857164.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Golden Cross, Healthy Market Index (Market Health: 61.5%)"
"Mar 27, 2019",AHPC,BUY,346,104.0,35984.0,279839.0,575440.0,857899.0,0.0,0.00%,"[Quant Buy] Confidence 60/100: Strong Uptrend, Stable RSI, Golden Cross (Market Health: 52.0%)"
"Mar 31, 2019",CZBIL,BUY,241,209.0,50369.0,229470.0,625809.0,855640.0,0.0,0.00%,"[Quant Buy] Confidence 90/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Golden Cross (Market Health: 50.0%)"
"Mar 31, 2019",SANIMA,BUY,106,302.0,32012.0,197458.0,657821.0,855640.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross (Market Health: 50.0%)"
"Mar 31, 2019",HBL,BUY,56,458.0,25648.0,171810.0,683469.0,855640.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Volume Breakout (Market Health: 50.0%)"
"Apr 01, 2019",NMB,BUY,88,331.0,29128.0,142682.0,712597.0,862045.0,0.0,0.00%,"[Quant Buy] Confidence 85/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 66.7%)"
"Apr 01, 2019",BPCL,BUY,63,362.0,22806.0,119876.0,735403.0,862045.0,0.0,0.00%,"[Quant Buy] Confidence 80/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 66.7%)"
"Apr 01, 2019",GMFIL,BUY,147,130.0,19110.0,100766.0,754513.0,862045.0,0.0,0.00%,"[Quant Buy] Confidence 80/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 66.7%)"
"Apr 01, 2019",GBBL,BUY,79,190.0,15010.0,85756.0,769523.0,862045.0,0.0,0.00%,"[Quant Buy] Confidence 75/100: Strong Uptrend, Stable RSI, Volume Breakout, Healthy Market Index (Market Health: 66.7%)"
"Apr 01, 2019",EBL,BUY,20,573.0,11460.0,74296.0,780983.0,862045.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Positive Momentum, Volume Breakout, Healthy Market Index (Market Health: 66.7%)"
"Apr 01, 2019",GBIME,BUY,36,264.0,9504.0,64792.0,790487.0,862045.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 66.7%)"
"Apr 02, 2019",PCBL,BUY,39,325.0,12675.0,52117.0,803162.0,865530.0,0.0,0.00%,"[Quant Buy] Confidence 100/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 70.4%)"
"Apr 03, 2019",JBBL,BUY,49,138.0,6762.0,45355.0,809924.0,865867.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 73.1%)"
"Apr 04, 2019",KBL,BUY,37,241.0,8917.0,36438.0,818841.0,864440.0,0.0,0.00%,"[Quant Buy] Confidence 100/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 69.2%)"
"Apr 04, 2019",JFL,BUY,33,174.0,5742.0,30696.0,824583.0,864440.0,0.0,0.00%,"[Quant Buy] Confidence 80/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 69.2%)"
"Apr 07, 2019",ICFC,BUY,31,157.0,4867.0,25829.0,829450.0,872979.0,0.0,0.00%,"[Quant Buy] Confidence 80/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 74.1%)"
"Apr 09, 2019",GFCL,BUY,34,121.0,4114.0,21715.0,833564.0,871016.0,0.0,0.00%,"[Quant Buy] Confidence 80/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 73.1%)"
"Apr 18, 2019",CIT,SELL,17,2550.0,43350.0,65065.0,789058.0,894650.0,-1156.0,-2.60%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 84.6%)
"Apr 23, 2019",ADBL,BUY,24,346.0,8304.0,56761.0,797362.0,900580.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Positive Momentum, Golden Cross, Healthy Market Index (Market Health: 77.8%)"
"Apr 28, 2019",CFCL,BUY,100,113.0,11300.0,45461.0,808662.0,915146.0,0.0,0.00%,"[Quant Buy] Confidence 100/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout, Golden Cross, Healthy Market Index (Market Health: 89.3%)"
"May 12, 2019",KBL,SELL,37,221.0,8177.0,53638.0,799745.0,902875.0,-740.0,-8.30%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 84.6%)
"May 12, 2019",ALICL,BUY,15,441.0,6615.0,47023.0,806360.0,902875.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 84.6%)"
"May 13, 2019",NHPC,SELL,583,70.0,40810.0,87833.0,764384.0,908697.0,-1166.0,-2.78%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 96.2%)
"May 13, 2019",CHCL,BUY,21,537.0,11277.0,76556.0,775661.0,908697.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 96.2%)"
"May 13, 2019",CORBL,BUY,101,98.0,9898.0,66658.0,785559.0,908697.0,0.0,0.00%,"[Quant Buy] Confidence 65/100: Strong Uptrend, Stable RSI, Positive Momentum, Healthy Market Index (Market Health: 96.2%)"
"May 22, 2019",PROFL,BUY,92,108.0,9936.0,56722.0,795495.0,921021.0,0.0,0.00%,"[Quant Buy] Confidence 75/100: Strong Uptrend, Stable RSI, Volume Breakout, Healthy Market Index (Market Health: 96.3%)"
"Jun 06, 2019",PCBL,SELL,39,300.0,11700.0,68422.0,782820.0,903942.0,-975.0,-7.69%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 67.9%)
"Jun 12, 2019",ALICL,SELL,15,393.0,5895.0,74317.0,776205.0,900387.0,-720.0,-10.88%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 65.4%)
"Jun 12, 2019",PROFL,SELL,92,114.0,10488.0,84805.0,766269.0,900387.0,552.0,+5.56%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 65.4%)
"Jun 17, 2019",CZBIL,SELL,241,221.0,53261.0,138066.0,715900.0,901199.0,2892.0,+5.74%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 48.1%)
"Jun 19, 2019",SBI,SELL,107,461.0,49327.0,187393.0,674063.0,896592.0,7490.0,+17.90%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 46.2%)
"Jun 19, 2019",GMFIL,SELL,147,123.0,18081.0,205474.0,654953.0,896592.0,-1029.0,-5.38%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 46.2%)
"Jun 20, 2019",CHCL,SELL,21,511.0,10731.0,216205.0,643676.0,899517.0,-546.0,-4.84%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 46.4%)
"Jun 23, 2019",GBIME,SELL,36,300.0,10800.0,227005.0,634172.0,898561.0,1296.0,+13.64%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 40.7%)
"Jun 24, 2019",HBL,SELL,56,555.0,31080.0,258085.0,608524.0,898892.0,5432.0,+21.18%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 44.4%)
"Jun 25, 2019",SANIMA,SELL,106,350.0,37100.0,295185.0,576512.0,895899.0,5088.0,+15.89%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 40.0%)
"Jun 26, 2019",EDBL,SELL,177,294.0,52038.0,347223.0,525536.0,898294.0,1062.0,+2.08%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 38.5%)
"Jun 30, 2019",MBL,SELL,248,264.0,65472.0,412695.0,471720.0,895496.0,11656.0,+21.66%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 19.2%)
"Jun 30, 2019",EBL,SELL,20,653.0,13060.0,425755.0,460260.0,895496.0,1600.0,+13.96%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 19.2%)
"Jul 02, 2019",AHPC,SELL,346,106.0,36676.0,462431.0,424276.0,897469.0,692.0,+1.92%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 28.6%)
"Jul 08, 2019",GBBL,SELL,79,221.0,17459.0,479890.0,409266.0,898700.0,2449.0,+16.32%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 22.2%)
"Jul 08, 2019",ICFC,SELL,31,161.0,4991.0,484881.0,404399.0,898700.0,124.0,+2.55%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 22.2%)
"Jul 09, 2019",ADBL,SELL,24,405.0,9720.0,494601.0,396095.0,898455.0,1416.0,+17.05%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 28.0%)
"Jul 15, 2019",BPCL,SELL,63,409.0,25767.0,520368.0,373289.0,896156.0,2961.0,+12.98%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 39.1%)
"Jul 16, 2019",ICFC,BUY,250,168.0,42000.0,478368.0,415289.0,898277.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross (Market Health: 44.0%)"
"Jul 21, 2019",KBL,BUY,190,221.0,41990.0,436378.0,457279.0,897615.0,0.0,0.00%,"[Quant Buy] Confidence 70/100: Strong Uptrend, Stable RSI, Positive Momentum, Golden Cross (Market Health: 54.2%)"
"Jul 28, 2019",ICFC,SELL,250,160.0,40000.0,476378.0,415279.0,895350.0,-2000.0,-4.76%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 23.1%)
"Jul 30, 2019",GBBL,BUY,159,226.0,35934.0,440444.0,451213.0,895858.0,0.0,0.00%,"[Quant Buy] Confidence 60/100: Strong Uptrend, Stable RSI, Golden Cross (Market Health: 44.4%)"
"Jul 31, 2019",PROFL,BUY,327,110.0,35970.0,404474.0,487183.0,895771.0,0.0,0.00%,"[Quant Buy] Confidence 60/100: Strong Uptrend, Stable RSI, Golden Cross (Market Health: 44.4%)"
"Aug 07, 2019",CORBL,SELL,101,121.0,12221.0,416695.0,477285.0,893736.0,2323.0,+23.47%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 24.0%)
"Aug 13, 2019",CFCL,SELL,100,115.0,11500.0,428195.0,465985.0,888551.0,200.0,+1.77%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 15.4%)
"Aug 13, 2019",GBBL,SELL,159,215.0,34185.0,462380.0,430051.0,888551.0,-1749.0,-4.87%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 15.4%)
"Aug 13, 2019",PROFL,SELL,327,101.0,33027.0,495407.0,394081.0,888551.0,-2943.0,-8.18%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 15.4%)
"Aug 14, 2019",KBL,SELL,190,206.0,39140.0,534547.0,352091.0,888373.0,-2850.0,-6.79%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 7.4%)
"Aug 20, 2019",JBBL,SELL,49,156.0,7644.0,542191.0,345329.0,888595.0,882.0,+13.04%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 19.2%)
"Sep 29, 2019",GFCL,SELL,34,133.0,4522.0,546713.0,341215.0,888588.0,408.0,+9.92%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 4.2%)
"Nov 17, 2019",JFL,SELL,33,195.0,6435.0,553148.0,335473.0,893373.0,693.0,+12.07%,[Trend Breakdown] Death Cross: SMA20 crossed below SMA50. (Market Health: 25.9%)
"Dec 09, 2019",JBBL,BUY,272,165.0,44880.0,508268.0,380353.0,893637.0,0.0,0.00%,"[Quant Buy] Confidence 75/100: Strong Uptrend, Stable RSI, Positive Momentum, Volume Breakout (Market Health: 51.9%)"
"Dec 09, 2019",ALICL,BUY,104,344.0,35776.0,472492.0,416129.0,893637.0,0.0,0.00%,"[Quant Buy] Confidence 60/100: Strong Uptrend, Positive Momentum, Volume Breakout (Market Health: 51.9%)"
